class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
wide,0.551432549953461,0.208949387073517,-0.371839076280594,0.999984383583069,0.557128846645355,0.19270034134388,-0.356480032205582,0.999957978725433,0.560689330101013,0.193626761436462,-0.356512755155563,0.999955654144287,0.564085364341736,0.194758713245392,-0.356551349163055,0.999956786632538,0.545939087867737,0.192148849368095,-0.357318639755249,0.99995356798172,0.541999697685242,0.192883759737015,-0.357382237911224,0.999950289726257,0.53928154706955,0.193829923868179,-0.357399016618729,0.999953031539917,0.567384004592896,0.204643487930298,-0.238744780421257,0.99992436170578,0.532617092132568,0.20545506477356,-0.241500899195671,0.999916613101959,0.557719707489014,0.229986280202866,-0.325928509235382,0.999983310699463,0.543083548545837,0.22882404923439,-0.326970487833023,0.999981224536896,0.596410870552063,0.322466164827347,-0.146519139409065,0.999963879585266,0.496486753225327,0.304743081331253,-0.146253779530525,0.999963283538818,0.601412415504456,0.443728566169739,-0.118263944983482,0.970774114131928,0.481029897928238,0.442098945379257,-0.0879381150007248,0.980920732021332,0.609069585800171,0.55286031961441,-0.261352568864822,0.918822586536408,0.479857444763184,0.559801638126373,-0.171126484870911,0.952630758285523,0.614177286624908,0.592225730419159,-0.298949003219605,0.872312307357788,0.474387407302856,0.597604930400848,-0.201047614216805,0.911725163459778,0.609097361564636,0.58861243724823,-0.335762530565262,0.879360020160675,0.4819156229496,0.597319185733795,-0.23816542327404,0.918857157230377,0.605050623416901,0.576761722564697,-0.279134154319763,0.856853127479553,0.485612779855728,0.586900174617767,-0.187327533960342,0.907401025295258,0.573218047618866,0.571708619594574,0.000107179293991067,0.999696671962738,0.510658085346222,0.571959495544434,-0.000221735841478221,0.999664843082428,0.608456611633301,0.756985127925873,-0.0335025414824486,0.994616448879242,0.47573709487915,0.765994071960449,-0.00827655382454395,0.993051528930664,0.638304471969605,0.937199711799622,0.11211983114481,0.990904927253723,0.451748192310333,0.931379020214081,0.142253115773201,0.986423492431641,0.63281261920929,0.955376029014587,0.117985919117928,0.788185596466065,0.453676998615265,0.949177742004395,0.149213090538979,0.79646509885788,0.650198400020599,0.993507146835327,-0.0279349442571402,0.9751216173172,0.43912348151207,0.982315301895142,0.00453995354473591,0.969729661941528
wide,0.547156929969788,0.207224354147911,-0.356708824634552,0.999988079071045,0.552432417869568,0.191179037094116,-0.340357631444931,0.999968469142914,0.555085420608521,0.192013099789619,-0.340394556522369,0.999965846538544,0.557779729366303,0.192870929837227,-0.340422451496124,0.999966621398926,0.541454613208771,0.190357059240341,-0.342909634113312,0.999966561794281,0.536863684654236,0.190943568944931,-0.342970967292786,0.999963164329529,0.533456206321716,0.191659614443779,-0.342993021011353,0.999964773654938,0.561627745628357,0.202843934297562,-0.221856787800789,0.999935209751129,0.52668160200119,0.202831536531448,-0.233107209205627,0.999940037727356,0.553265571594238,0.228656932711601,-0.310671120882034,0.99998289346695,0.538766741752625,0.228049576282501,-0.314141005277634,0.999982118606567,0.590264439582825,0.319440513849258,-0.136524111032486,0.999950230121613,0.49305185675621,0.305588841438293,-0.137598514556885,0.999964654445648,0.593857526779175,0.44438499212265,-0.105541430413723,0.966712296009064,0.47887510061264,0.44352450966835,-0.0817327275872231,0.978409886360169,0.599876999855042,0.55020272731781,-0.240346357226372,0.916558742523193,0.477169215679169,0.558838546276093,-0.160767987370491,0.939368546009064,0.605223894119263,0.590535342693329,-0.275529325008392,0.863902747631073,0.472464799880981,0.596935987472534,-0.189022824168205,0.886931002140045,0.601572334766388,0.586524307727814,-0.312113106250763,0.871793687343597,0.47991281747818,0.594780623912811,-0.225715190172195,0.895284712314606,0.59790164232254,0.574674785137177,-0.257908850908279,0.848373591899872,0.483340442180634,0.584509789943695,-0.176570668816566,0.883868277072907,0.570249676704407,0.568011999130249,-0.00397144351154566,0.999609589576721,0.509851932525635,0.570951640605927,0.00387209793552756,0.99968683719635,0.601020395755768,0.755674004554749,-0.0231797136366367,0.993221640586853,0.486293882131577,0.768896162509918,0.00104698596987873,0.993880748748779,0.63033926486969,0.932637214660645,0.11294899135828,0.989863514900208,0.455757319927216,0.934168815612793,0.142936438322067,0.988666415214539,0.626708269119263,0.95556253194809,0.117010787129402,0.799712300300598,0.456745088100433,0.954005599021912,0.149094924330711,0.821620464324951,0.640825867652893,0.980500638484955,-0.0283640529960394,0.97256475687027,0.438058376312256,0.980263411998749,0.00701276352629066,0.973303914070129
wide,0.547089695930481,0.207241743803024,-0.352243304252625,0.99998813867569,0.552361488342285,0.191242665052414,-0.33575564622879,0.999968767166138,0.554999649524689,0.192046821117401,-0.335798561573029,0.999965965747833,0.557779431343079,0.192893922328949,-0.335830003023148,0.99996680021286,0.541409134864807,0.190498813986778,-0.338099181652069,0.99996680021286,0.536800563335419,0.191113322973251,-0.338158309459686,0.999963283538818,0.533388376235962,0.191854029893875,-0.338182598352432,0.999964952468872,0.561655640602112,0.202906608581543,-0.216609090566635,0.999934852123261,0.526694416999817,0.202988460659981,-0.226807594299316,0.999940514564514,0.553223729133606,0.228660136461258,-0.30603763461113,0.99998277425766,0.53874933719635,0.228063225746155,-0.309176862239838,0.999981999397278,0.590179681777954,0.319421827793121,-0.129848822951317,0.999949216842651,0.49311488866806,0.305802136659622,-0.133364677429199,0.999964714050293,0.593810200691223,0.444101542234421,-0.105233274400234,0.965438306331635,0.479031562805176,0.443471372127533,-0.076727531850338,0.978411257266998,0.599715650081635,0.550052642822266,-0.241947337985039,0.915077388286591,0.477258622646332,0.558786332607269,-0.156153410673141,0.938886046409607,0.605382382869721,0.590296745300293,-0.278010815382004,0.862256348133087,0.472533136606216,0.596923172473908,-0.184481546282768,0.88596785068512,0.601725041866303,0.586467087268829,-0.314490258693695,0.870294332504273,0.480020105838776,0.5947105884552,-0.221186801791191,0.8944091796875,0.598076045513153,0.57463151216507,-0.259687811136246,0.846455276012421,0.483424603939056,0.584405601024628,-0.171967715024948,0.882972896099091,0.570463538169861,0.568001627922058,-0.00302214431576431,0.999604225158691,0.510051012039185,0.570989847183228,0.00292795151472092,0.999685108661652,0.601091027259827,0.755814611911774,-0.0230940990149975,0.992845296859741,0.486522197723389,0.770112097263336,-0.002053675474599,0.993693232536316,0.63044285774231,0.934826552867889,0.113434672355652,0.989298403263092,0.45573702454567,0.934364080429077,0.142853364348412,0.988166391849518,0.62679660320282,0.956887543201447,0.117671653628349,0.793327510356903,0.456594794988632,0.954010844230652,0.149027287960053,0.817533671855927,0.640890717506409,0.982031583786011,-0.028493657708168,0.970993101596832,0.438170969486237,0.980267405509949,0.00617804657667875,0.972211182117462
wide,0.546896696090698,0.207331642508507,-0.348794430494308,0.999988257884979,0.552230656147003,0.191440626978874,-0.332149922847748,0.999969184398651,0.554865419864655,0.192209511995316,-0.332194000482559,0.999966323375702,0.557674884796143,0.193055167794228,-0.332226723432541,0.999967217445374,0.541288018226624,0.190780341625214,-0.334585666656494,0.999967157840729,0.536682844161987,0.191423416137695,-0.334643006324768,0.999963581562042,0.533297419548035,0.192194744944572,-0.334666073322296,0.999965190887451,0.561567664146423,0.203152149915695,-0.213447287678719,0.999935150146484,0.526676595211029,0.203240931034088,-0.224136278033257,0.999941170215607,0.553074836730957,0.228699788451195,-0.302939921617508,0.99998289346695,0.538629412651062,0.228102043271065,-0.306219935417175,0.999982118606567,0.5900958776474,0.319656521081924,-0.127665773034096,0.999949157238007,0.493143022060394,0.306084185838699,-0.132219851016998,0.999965012073517,0.593872368335724,0.444100320339203,-0.103160180151463,0.964767336845398,0.4791439473629,0.443317621946335,-0.0760682299733162,0.978465616703033,0.599749207496643,0.550041735172272,-0.239902898669243,0.9143186211586,0.477287381887436,0.558616459369659,-0.155910804867744,0.938285708427429,0.605546176433563,0.590287089347839,-0.275767862796783,0.86129492521286,0.472687184810638,0.596776008605957,-0.184437826275826,0.884778559207916,0.601850867271423,0.586454451084137,-0.312240839004517,0.869470417499542,0.480078786611557,0.594447255134583,-0.221121191978455,0.893319725990295,0.598206400871277,0.574609041213989,-0.257562220096588,0.845409274101257,0.483430713415146,0.58406662940979,-0.171798393130302,0.881924688816071,0.570609629154205,0.567997217178345,-0.00172556506004184,0.999603986740112,0.510186791419983,0.571035802364349,0.00163848069496453,0.999685406684876,0.601200997829437,0.755875825881958,-0.0227758586406708,0.992673635482788,0.486634820699692,0.770497620105743,-0.00243232818320394,0.993596076965332,0.630520582199097,0.935966730117798,0.11479526758194,0.988987147808075,0.455706119537354,0.934285879135132,0.147452995181084,0.987828969955444,0.626829504966736,0.95750892162323,0.119134820997715,0.789907097816467,0.456465154886246,0.953912258148193,0.154336035251617,0.813881576061249,0.640985727310181,0.983399510383606,-0.0268217623233795,0.97008603811264,0.438188076019287,0.980262696743012,0.00965748727321625,0.971453070640564
wide,0.546746850013733,0.207407146692276,-0.343628942966461,0.999988377094269,0.552107632160187,0.191612750291824,-0.32671457529068,0.999969601631165,0.554738879203796,0.192365556955338,-0.326760232448578,0.999966740608215,0.557564675807953,0.193222209811211,-0.32679158449173,0.999967694282532,0.541198313236237,0.19099161028862,-0.329369097948074,0.999967515468597,0.536603331565857,0.191644579172134,-0.329424202442169,0.999963879585266,0.53324031829834,0.192422330379486,-0.329446464776993,0.99996542930603,0.561468482017517,0.203425943851471,-0.208444640040398,0.999935626983643,0.526660680770874,0.203421339392662,-0.220182508230209,0.999941766262054,0.552926301956177,0.228734016418457,-0.298111855983734,0.999983072280884,0.538522362709045,0.228129535913467,-0.301712691783905,0.999982237815857,0.589772701263428,0.32000082731247,-0.124992050230503,0.999949336051941,0.493153184652329,0.306234478950501,-0.129917249083519,0.999965071678162,0.593930721282959,0.444264560937881,-0.102480307221413,0.964891076087952,0.479238450527191,0.44318762421608,-0.0754479467868805,0.978454530239105,0.599762558937073,0.550031363964081,-0.240542382001877,0.915126383304596,0.477236121892929,0.558193385601044,-0.156009271740913,0.937782108783722,0.605665385723114,0.590329229831696,-0.277165919542313,0.862373232841492,0.472802817821503,0.596473395824432,-0.184568017721176,0.883824288845062,0.601928114891052,0.586506247520447,-0.313748389482498,0.870531857013702,0.480120420455933,0.594004690647125,-0.221428319811821,0.89244532585144,0.598298609256744,0.574631571769714,-0.258315712213516,0.846413433551788,0.483431249856949,0.583512604236603,-0.171857863664627,0.88107568025589,0.570667862892151,0.567993819713593,-0.00120669777970761,0.999600946903229,0.510294914245606,0.571079611778259,0.00112614105455577,0.999683737754822,0.601246535778046,0.755900502204895,-0.0222447328269482,0.992505669593811,0.486916482448578,0.771078765392304,-0.0023933625780046,0.993472218513489,0.630579829216003,0.936405003070831,0.11402390152216,0.988613069057465,0.455710023641586,0.93433940410614,0.148208320140839,0.987420737743378,0.626883089542389,0.957710862159729,0.118096448481083,0.78485918045044,0.456392139196396,0.953892529010773,0.154931724071503,0.810080587863922,0.641132175922394,0.984390199184418,-0.0293305404484272,0.968958795070648,0.438304036855698,0.980255484580994,0.00992232747375965,0.970516920089722
wide,0.546539306640625,0.207568764686584,-0.342327386140823,0.999988496303558,0.551960349082947,0.191861018538475,-0.325281530618668,0.999970018863678,0.554602861404419,0.19259537756443,-0.325324296951294,0.999967157840729,0.557420969009399,0.193465620279312,-0.32535320520401,0.99996817111969,0.541044771671295,0.191308721899986,-0.327959537506104,0.999967873096466,0.536471247673035,0.191976234316826,-0.328013181686401,0.99996417760849,0.533139586448669,0.192771911621094,-0.328033417463303,0.999965667724609,0.56133508682251,0.203745439648628,-0.206669136881828,0.999936282634735,0.526591420173645,0.203698456287384,-0.218539163470268,0.999942243099213,0.552757084369659,0.228794142603874,-0.296763300895691,0.999983251094818,0.538359820842743,0.228196829557419,-0.300402700901032,0.999982416629791,0.58928769826889,0.32057535648346,-0.123669706285,0.999949812889099,0.493107855319977,0.306421548128128,-0.127948611974716,0.999965071678162,0.593633115291596,0.444357246160507,-0.100206926465034,0.964948117733002,0.479269832372665,0.443047195672989,-0.0731840431690216,0.978512406349182,0.59951388835907,0.550061702728272,-0.239656135439873,0.915844857692719,0.477231919765472,0.558034777641296,-0.154774993658066,0.937345683574677,0.605603039264679,0.590452611446381,-0.276146650314331,0.86328798532486,0.472887754440308,0.596299946308136,-0.183727890253067,0.882948100566864,0.601842045783997,0.586635291576386,-0.31273165345192,0.871415615081787,0.480163186788559,0.593758642673492,-0.220708459615707,0.891663491725922,0.598141491413117,0.574731767177582,-0.257393538951874,0.847173452377319,0.483453810214996,0.583243787288666,-0.170830890536308,0.880321741104126,0.570737361907959,0.568013727664948,-0.000694421527441591,0.999597787857056,0.51033341884613,0.571337103843689,0.000615252705756575,0.999682009220123,0.601270079612732,0.755965530872345,-0.0223193652927876,0.992428004741669,0.487540245056152,0.772989213466644,-0.00436435732990503,0.993410110473633,0.63062059879303,0.936416447162628,0.116177797317505,0.98833954334259,0.455713599920273,0.934853672981262,0.147749230265617,0.987132072448731,0.6269890666008,0.957690000534058,0.120831348001957,0.779833912849426,0.456329762935638,0.953976690769196,0.154442578554153,0.80632483959198,0.641145646572113,0.984494090080261,-0.0289800427854061,0.968109309673309,0.438331991434097,0.980429828166962,0.00940241850912571,0.969866096973419
wide,0.546278774738312,0.207599237561226,-0.335060060024262,0.999988794326782,0.551774740219116,0.191967099905014,-0.317774385213852,0.99997079372406,0.554440319538117,0.192686021327972,-0.317817151546478,0.999967992305756,0.557247519493103,0.193549543619156,-0.317840337753296,0.999969065189362,0.540829837322235,0.191490173339844,-0.320279836654663,0.999968469142914,0.536278367042542,0.192179188132286,-0.320327818393707,0.999964773654938,0.53297358751297,0.192973643541336,-0.320343673229218,0.999966204166412,0.561224818229675,0.203917056322098,-0.199191048741341,0.999937891960144,0.526463568210602,0.203898832201958,-0.209959030151367,0.99994295835495,0.552560567855835,0.228810653090477,-0.289573103189468,0.999983608722687,0.538121640682221,0.22823429107666,-0.292914837598801,0.999982714653015,0.589011549949646,0.321261495351791,-0.118977285921574,0.999951004981995,0.49309641122818,0.306454926729202,-0.119925558567047,0.999964833259583,0.593215346336365,0.444678872823715,-0.0986322462558746,0.965152144432068,0.479324281215668,0.442938625812531,-0.0670061111450195,0.978363335132599,0.59934413433075,0.550083577632904,-0.242295771837235,0.917069733142853,0.477228730916977,0.557820022106171,-0.15209336578846,0.936820209026337,0.605609178543091,0.590624809265137,-0.279859125614166,0.865295708179474,0.472954571247101,0.596034646034241,-0.181882873177528,0.882042109966278,0.601772367954254,0.586727142333984,-0.316508919000626,0.873359024524689,0.480196565389633,0.593421041965485,-0.218952864408493,0.890883564949036,0.597971022129059,0.574815094470978,-0.260213077068329,0.849040925502777,0.483476549386978,0.582874596118927,-0.168346762657166,0.879481911659241,0.570784509181976,0.56806606054306,-0.000759015965741128,0.999602138996124,0.510412454605103,0.571621477603912,0.000678679556585848,0.999681890010834,0.601382970809937,0.756113767623901,-0.0295404903590679,0.992446780204773,0.487608522176743,0.774971663951874,-0.00490772817283869,0.993344664573669,0.630662858486176,0.936741948127747,0.112442061305046,0.988329529762268,0.455213308334351,0.935084342956543,0.148079827427864,0.987017214298248,0.627029359340668,0.957699358463287,0.117080494761467,0.774911761283875,0.45562356710434,0.95402729511261,0.154870465397835,0.805013179779053,0.639708757400513,0.985307574272156,-0.0341966077685356,0.967869699001312,0.438217222690582,0.980875849723816,0.00935420673340559,0.969726622104645
wide,0.546161234378815,0.207660585641861,-0.332189291715622,0.999989151954651,0.551687240600586,0.192058965563774,-0.314858794212341,0.999971807003021,0.554354667663574,0.192763537168503,-0.314902424812317,0.999969065189362,0.557177364826202,0.193618625402451,-0.31492555141449,0.999970138072968,0.540744364261627,0.191653311252594,-0.317300468683243,0.999969363212585,0.536197900772095,0.192370161414146,-0.31734636425972,0.999965667724609,0.532898306846619,0.193176716566086,-0.31736022233963,0.999967038631439,0.561181545257568,0.204031810164452,-0.196274891495705,0.999940037727356,0.526400148868561,0.204099640250206,-0.206665545701981,0.999944269657135,0.552465438842773,0.22882804274559,-0.286661833524704,0.99998414516449,0.538018763065338,0.228285893797874,-0.289887130260468,0.999983131885529,0.588999748229981,0.321398198604584,-0.116918548941612,0.999952435493469,0.493087202310562,0.306567370891571,-0.116043046116829,0.999964714050293,0.592936933040619,0.444769442081451,-0.0980742424726486,0.965408265590668,0.479366451501846,0.442668527364731,-0.0641586259007454,0.978240668773651,0.599219381809235,0.550052583217621,-0.245418429374695,0.918762385845184,0.477240413427353,0.557529151439667,-0.151246547698975,0.936705887317658,0.605626165866852,0.590627074241638,-0.283767879009247,0.868066847324371,0.473004966974258,0.595731914043427,-0.181409984827042,0.881801426410675,0.601732611656189,0.586724877357483,-0.320671617984772,0.876020014286041,0.480220496654511,0.593055844306946,-0.218524888157845,0.890726447105408,0.597867965698242,0.57480925321579,-0.263579100370407,0.851793587207794,0.483491003513336,0.58247834444046,-0.167588457465172,0.879348754882813,0.57080078125,0.5679771900177,-0.00116857967805117,0.999605536460877,0.510460495948792,0.571698784828186,0.00108907814137638,0.999680995941162,0.601394653320313,0.756169199943543,-0.0344646982848644,0.9924356341362,0.487666606903076,0.775773882865906,-0.00527885276824236,0.99323844909668,0.630691170692444,0.936725378036499,0.108706571161747,0.988228738307953,0.455205857753754,0.935339033603668,0.147844642400742,0.986829042434692,0.627041578292847,0.957679510116577,0.113294802606106,0.769048810005188,0.455611944198608,0.954092860221863,0.154594928026199,0.803953886032105,0.638723075389862,0.985624253749847,-0.0382945351302624,0.967367887496948,0.438173919916153,0.981071293354034,0.0093099232763052,0.969450414180756
wide,0.546117901802063,0.20768341422081,-0.33361691236496,0.999989330768585,0.551623940467835,0.192130655050278,-0.316371321678162,0.999972343444824,0.554282426834106,0.192827880382538,-0.316413372755051,0.999969661235809,0.557112455368042,0.193681329488754,-0.316437631845474,0.999970734119415,0.540703892707825,0.191752627491951,-0.318929076194763,0.999969780445099,0.536159157752991,0.192479074001312,-0.318976610898972,0.999966144561768,0.532856345176697,0.19328884780407,-0.318991810083389,0.999967455863953,0.561105251312256,0.204137086868286,-0.197931319475174,0.999941289424896,0.526342034339905,0.204190090298653,-0.208864167332649,0.999944925308228,0.552414059638977,0.228844687342644,-0.288113623857498,0.999984383583069,0.537993848323822,0.228316009044647,-0.291486978530884,0.999983310699463,0.58886182308197,0.321397989988327,-0.117906257510185,0.999953329563141,0.49304336309433,0.306813418865204,-0.11781071126461,0.999964475631714,0.592934250831604,0.444772303104401,-0.0969191342592239,0.965646207332611,0.479398161172867,0.442652136087418,-0.0650493651628494,0.978225529193878,0.59917938709259,0.549948990345001,-0.244921281933784,0.919997155666351,0.477252006530762,0.557364702224731,-0.151196449995041,0.936861991882324,0.605646789073944,0.590624570846558,-0.282572895288467,0.869935989379883,0.47304630279541,0.595588326454163,-0.181229263544083,0.882011651992798,0.601727485656738,0.586716592311859,-0.319085448980331,0.877820193767548,0.480234622955322,0.592848777770996,-0.218480661511421,0.890987932682037,0.597818672657013,0.574782490730286,-0.262771457433701,0.853718221187592,0.483494132757187,0.58225953578949,-0.167594090104103,0.879700303077698,0.570958077907562,0.567741632461548,-0.00124311621766537,0.999605655670166,0.510498106479645,0.571703314781189,0.00116360036190599,0.999679386615753,0.601590156555176,0.756161153316498,-0.0337623171508312,0.992430567741394,0.487630516290665,0.775558412075043,-0.00702986400574446,0.993158102035523,0.630655884742737,0.936584830284119,0.109908685088158,0.98808479309082,0.455201238393784,0.935320138931274,0.144307509064674,0.9866623878479,0.627082109451294,0.957424819469452,0.11454264074564,0.764333665370941,0.455618798732758,0.954075515270233,0.150790452957153,0.802631139755249,0.638588190078735,0.9856196641922,-0.0357532687485218,0.966858804225922,0.438173711299896,0.9810910820961,0.00499234022572637,0.969148814678192
wide,0.546130657196045,0.208882465958595,-0.32992222905159,0.999989926815033,0.551482617855072,0.192817121744156,-0.313974291086197,0.999974012374878,0.554144263267517,0.193414956331253,-0.314017832279205,0.999971508979797,0.556951940059662,0.194233506917954,-0.314050853252411,0.999972462654114,0.540619492530823,0.1927240639925,-0.316142827272415,0.999971389770508,0.536104679107666,0.193542629480362,-0.316187143325806,0.999967932701111,0.532798707485199,0.194607228040695,-0.316189706325531,0.999969124794006,0.560780048370361,0.204549536108971,-0.198494225740433,0.999944865703583,0.526195645332336,0.205582082271576,-0.208470031619072,0.999948084354401,0.552419006824493,0.229507848620415,-0.285509765148163,0.999985277652741,0.538008809089661,0.229019477963448,-0.288449138402939,0.999984204769135,0.58882063627243,0.32137668132782,-0.11717389523983,0.999955713748932,0.493046700954437,0.307197123765945,-0.118523478507996,0.999965608119965,0.593336820602417,0.444562286138535,-0.0956792235374451,0.96594113111496,0.479625791311264,0.442651122808456,-0.0710541754961014,0.978728234767914,0.599073469638825,0.549939632415772,-0.238860607147217,0.922102868556976,0.477218717336655,0.557176291942596,-0.154665499925613,0.937685787677765,0.605558812618256,0.590541243553162,-0.276344120502472,0.872911155223846,0.473010867834091,0.595407247543335,-0.184554070234299,0.883320868015289,0.601537227630615,0.586675643920898,-0.31145241856575,0.880586504936218,0.480124145746231,0.59279865026474,-0.220721125602722,0.892152667045593,0.597715139389038,0.574777483940125,-0.256290376186371,0.857089340686798,0.483396708965302,0.582192957401276,-0.170712947845459,0.881185412406921,0.570652186870575,0.56775712966919,0.00102060637436807,0.999620616436005,0.509913802146912,0.571370244026184,-0.00109049188904464,0.999686002731323,0.602312922477722,0.756182372570038,-0.0323001928627491,0.992451965808868,0.486075222492218,0.772438704967499,-0.00980168487876654,0.993246138095856,0.630593419075012,0.935977339744568,0.110637106001377,0.988022685050964,0.454387575387955,0.928705155849457,0.137938097119331,0.986528754234314,0.62688684463501,0.957112550735474,0.11531575024128,0.767005324363709,0.454590708017349,0.948024213314056,0.144627630710602,0.798219501972199,0.639446556568146,0.985528230667114,-0.0311677996069193,0.966509759426117,0.439156591892242,0.980470597743988,0.0030552907846868,0.968546032905579
